NetAlan,Sehir,Ilce,Mahalle,Fiyat,OdaSayisi,SalonSayisi,BinaYasi,BalkonSayisi,SiteIcerisinde,KatTipi
90.0,Osmaniye,Kadirli,Cemalpaşa,1850000,2.0,1.0,5,1,0,Normal
121.0,Osmaniye,Merkez,Gebeli/Aslanlar,2459000,3.0,1.0,21,2,0,Normal
145.0,Osmaniye,Merkez,Fatih,2300000,3.0,1.0,27,1,0,Normal
220.0,Osmaniye,Merkez,Gebeli/Aslanlar,3150000,4.0,1.0,28,1,0,Normal
135.0,Osmaniye,Merkez,Eşrefpaşa,1950000,3.0,1.0,26,1,1,Normal
55.0,Osmaniye,Merkez,Köyler,970000,2.0,1.0,19,0,0,Normal
175.0,Osmaniye,Kadirli,Dere,1600000,4.0,1.0,30,2,0,Normal
225.0,Osmaniye,Merkez,Köyler,4250000,4.0,1.0,22,2,0,Dubleks
55.0,Osmaniye,Merkez,Köyler,990000,2.0,1.0,25,0,0,Normal
175.0,Osmaniye,Merkez,Gebeli/Aslanlar,4750000,4.0,1.0,4,2,1,Dubleks
110.0,Osmaniye,Merkez,Köyler,1620000,2.0,1.0,29,1,0,Normal
168.0,Osmaniye,Merkez,Gebeli/Aslanlar,1775000,4.0,1.0,27,1,0,Normal
160.0,Osmaniye,Merkez,Dumlupınar,2100000,3.0,1.0,29,1,0,Normal
160.0,Osmaniye,Merkez,Gebeli/Aslanlar,2390000,3.0,1.0,27,2,0,Normal
200.0,Osmaniye,Merkez,Fatih,6950000,4.0,1.0,1,2,1,Dubleks
154.0,Osmaniye,Düziçi,Ellek,2050000,3.0,1.0,22,1,0,Normal
75.0,Osmaniye,Merkez,Köyler,940000,2.0,1.0,28,1,0,Normal
140.0,Osmaniye,Merkez,Gebeli/Aslanlar,3275000,3.0,1.0,12,3,0,Normal
145.0,Osmaniye,Merkez,Fatih,2950000,3.0,1.0,24,1,0,Normal
120.0,Osmaniye,Merkez,Gebeli/Aslanlar,1950000,2.0,1.0,27,1,0,Normal
110.0,Osmaniye,Merkez,Gebeli/Aslanlar,1000000,2.0,1.0,30,1,0,Normal
130.0,Osmaniye,Bahçe,Diğer,2390000,2.0,1.0,12,1,0,Normal
185.0,Osmaniye,Merkez,Fatih,4250000,4.0,1.0,13,1,0,Dubleks
90.0,Osmaniye,Merkez,Gebeli/Aslanlar,1465000,2.0,0.0,28,1,0,Normal
155.0,Osmaniye,Merkez,Köyler,3950000,4.0,0.0,9,1,0,Normal
112.0,Osmaniye,Merkez,Fatih,2835000,2.0,1.0,4,1,1,Normal
165.0,Osmaniye,Düziçi,Ellek,2985000,3.0,1.0,6,2,1,Normal
155.0,Osmaniye,Merkez,Fatih,3650000,3.0,1.0,18,2,0,Normal
165.0,Osmaniye,Düziçi,Ellek,2100000,3.0,1.0,25,1,0,Normal
150.0,Osmaniye,Merkez,Fatih,2650000,3.0,1.0,24,1,0,Normal
155.0,Osmaniye,Merkez,Fatih,2950000,3.0,1.0,24,2,0,Normal
195.0,Osmaniye,Merkez,Artvin,4975000,4.0,1.0,9,1,1,Dubleks
165.0,Osmaniye,Düziçi,Ellek,3100000,3.0,1.0,8,2,1,Normal
60.0,Osmaniye,Merkez,Köyler,1470000,2.0,1.0,13,0,0,Normal
130.0,Osmaniye,Kadirli,Cemalpaşa,3150000,3.0,1.0,2,2,1,Normal
147.0,Osmaniye,Merkez,Fatih,3450000,3.0,1.0,18,1,0,Normal
170.0,Osmaniye,Merkez,Köyler,4000000,4.0,1.0,15,2,0,Normal
210.0,Osmaniye,Merkez,Fatih,3350000,6.0,1.0,28,2,0,Tripleks
155.0,Osmaniye,Merkez,Fatih,3150000,3.0,1.0,24,2,0,Normal
165.0,Osmaniye,Merkez,Fatih,2690000,3.0,1.0,30,1,0,Normal
60.0,Osmaniye,Merkez,Köyler,1240000,2.0,1.0,23,0,0,Normal
60.0,Osmaniye,Merkez,Köyler,1375000,2.0,1.0,17,1,1,Normal
78.0,Osmaniye,Merkez,Köyler,1050000,2.0,1.0,30,0,0,Normal
177.0,Osmaniye,Merkez,Gebeli/Aslanlar,2690000,3.0,1.0,29,2,0,Dubleks
170.0,Osmaniye,Merkez,Fatih,1490000,3.0,1.0,28,1,0,Normal
177.0,Osmaniye,Merkez,Gebeli/Aslanlar,2670000,3.0,1.0,27,1,0,Dubleks
200.0,Osmaniye,Merkez,Köyler,5490000,4.0,1.0,9,2,1,Normal
165.0,Osmaniye,Merkez,Gebeli/Aslanlar,1549000,3.0,1.0,26,2,0,Normal
160.0,Osmaniye,Kadirli,Cemalpaşa,2850000,3.0,1.0,13,1,0,Normal
100.0,Osmaniye,Merkez,Gebeli/Aslanlar,1380000,2.0,1.0,28,2,0,Normal
185.0,Osmaniye,Merkez,Gebeli/Aslanlar,6900000,4.0,1.0,0,2,1,Normal
175.0,Osmaniye,Merkez,Sinop,3499000,3.0,1.0,20,2,0,Dubleks
155.0,Osmaniye,Merkez,Cevatpaşa,3500000,3.0,1.0,17,2,1,Normal
160.0,Osmaniye,Merkez,Fatih,2850000,3.0,1.0,23,2,0,Normal
185.0,Osmaniye,Merkez,Bayburt,2150000,4.0,1.0,29,1,0,Normal
145.0,Osmaniye,Merkez,Gebeli/Aslanlar,2150000,4.0,1.0,28,1,0,Normal
125.0,Osmaniye,Düziçi,Ellek,1800000,2.0,1.0,17,1,0,Normal
170.0,Osmaniye,Merkez,Köyler,4750000,4.0,1.0,4,3,0,Normal
125.0,Osmaniye,Merkez,Fatih,1800000,2.0,1.0,27,2,0,Normal
220.0,Osmaniye,Merkez,Gebeli/Aslanlar,4425000,4.0,1.0,19,2,0,Dubleks
144.0,Osmaniye,Merkez,Fatih,4500000,2.5,1.0,3,1,1,Normal
360.0,Osmaniye,Merkez,Fatih,4470000,6.0,2.0,28,1,0,Tripleks
230.0,Osmaniye,Merkez,Aybey,3750000,4.0,1.0,29,2,0,Dubleks
146.0,Osmaniye,Merkez,Fatih,3790000,3.0,1.0,8,1,0,Normal
145.0,Osmaniye,Kadirli,Cemalpaşa,2190000,3.0,1.0,19,2,1,Normal
370.0,Osmaniye,Merkez,Harbiş,7500000,5.0,2.0,20,1,0,Tripleks
190.0,Osmaniye,Merkez,Köyler,5000000,4.0,1.0,8,3,1,Dubleks
166.0,Osmaniye,Merkez,Fatih,4950000,3.5,1.0,3,2,0,Normal
55.0,Osmaniye,Merkez,Köyler,640000,2.0,1.0,29,0,0,Normal
70.0,Osmaniye,Düziçi,Ellek,2450000,1.0,1.0,1,1,0,Normal
70.0,Osmaniye,Düziçi,Ellek,2450000,1.0,1.0,3,0,1,Normal
65.0,Osmaniye,Düziçi,Ellek,1250000,1.0,1.0,9,0,1,Normal
155.0,Osmaniye,Merkez,Fatih,3650000,3.0,1.0,11,1,0,Normal
100.0,Osmaniye,Kadirli,Cemalpaşa,2450000,2.0,1.0,3,2,0,Normal
110.0,Osmaniye,Toprakkale,Diğer,2200000,2.0,1.0,11,2,1,Normal
120.0,Osmaniye,Kadirli,Cemalpaşa,2050000,2.0,1.0,14,2,0,Normal
185.0,Osmaniye,Düziçi,Ellek,2050000,3.0,1.0,29,2,1,Normal
150.0,Osmaniye,Merkez,Yunusemre,2660000,3.0,1.0,22,2,0,Normal
185.0,Osmaniye,Merkez,Gebeli/Aslanlar,4250000,4.0,1.0,18,1,0,Dubleks
165.0,Osmaniye,Kadirli,Cemalpaşa,2680000,3.0,1.0,24,1,0,Normal
113.0,Osmaniye,Düziçi,Ellek,1725000,2.0,1.0,18,2,1,Normal
120.0,Osmaniye,Düziçi,Ellek,2200000,2.0,1.0,10,1,0,Normal
195.0,Osmaniye,Kadirli,Cemalpaşa,3350000,4.0,1.0,18,1,0,Dubleks
165.0,Osmaniye,Merkez,Köyler,4750000,3.0,1.0,10,2,0,Normal
70.0,Osmaniye,Merkez,Fatih,2300000,1.0,1.0,3,1,0,Normal
88.0,Osmaniye,Merkez,Köyler,1055000,2.0,1.0,26,1,0,Normal
205.0,Osmaniye,Merkez,Çarşı,6945000,4.0,1.0,1,2,1,Normal
175.0,Osmaniye,Merkez,Köyler,4125000,3.0,1.0,11,2,1,Normal
225.0,Osmaniye,Merkez,Aybey,4250000,4.0,1.0,20,1,0,Normal
105.0,Osmaniye,Merkez,Gebeli/Aslanlar,2100000,2.0,1.0,21,1,1,Normal
110.0,Osmaniye,Merkez,Eşrefpaşa,1500000,2.0,1.0,26,2,0,Normal
190.0,Osmaniye,Merkez,Köyler,6500000,4.0,1.0,1,2,0,Dubleks
130.0,Osmaniye,Merkez,Köyler,18500000,3.0,1.0,3,1,1,Normal
135.0,Osmaniye,Merkez,Fatih,2750000,3.0,1.0,22,2,0,Normal
55.0,Osmaniye,Kadirli,Dere,1200000,1.0,1.0,8,0,0,Normal
200.0,Osmaniye,Merkez,Gebeli/Aslanlar,2170000,4.0,1.0,28,1,1,Normal
165.0,Osmaniye,Merkez,Gebeli/Aslanlar,3350000,3.0,1.0,20,2,0,Normal
85.0,Osmaniye,Merkez,Yunusemre,1550000,2.0,1.0,22,0,0,Normal
180.0,Osmaniye,Düziçi,Ellek,2950000,3.0,1.0,15,2,0,Normal
100.0,Osmaniye,Merkez,Yunusemre,1550000,2.0,1.0,30,2,0,Normal
165.0,Osmaniye,Kadirli,Cemalpaşa,3750000,3.0,1.0,5,2,0,Normal
125.0,Osmaniye,Kadirli,Dere,2075000,3.0,1.0,11,2,0,Normal
100.0,Osmaniye,Düziçi,Ellek,1525000,2.0,1.0,15,1,0,Normal
85.0,Osmaniye,Merkez,Gebeli/Aslanlar,1490000,2.0,1.0,28,1,0,Normal
85.0,Osmaniye,Merkez,Köyler,1280000,2.0,1.0,26,1,0,Normal
138.0,Osmaniye,Merkez,Fatih,2890000,3.0,1.0,12,1,0,Normal
158.0,Osmaniye,Kadirli,Cemalpaşa,2420000,3.0,1.0,25,2,1,Normal
175.0,Osmaniye,Merkez,Gebeli/Aslanlar,2350000,3.0,1.0,28,1,0,Dubleks
180.0,Osmaniye,Merkez,Aybey,3200000,4.0,1.0,25,1,0,Dubleks
155.0,Osmaniye,Merkez,Fatih,2700000,3.0,1.0,27,3,0,Normal
210.0,Osmaniye,Merkez,Köyler,5250000,5.0,1.0,17,2,0,Dubleks
85.0,Osmaniye,Merkez,Fatih,1700000,2.0,1.0,21,1,0,Normal
250.0,Osmaniye,Kadirli,Cemalpaşa,7250000,5.0,1.0,3,1,0,Normal
145.0,Osmaniye,Merkez,Fatih,3350000,3.0,1.0,17,1,1,Normal
135.0,Osmaniye,Bahçe,Diğer,2650000,3.0,1.0,16,1,0,Normal
174.0,Osmaniye,Kadirli,Dere,3290000,3.0,1.0,12,2,0,Dubleks
110.0,Osmaniye,Kadirli,Dere,2260000,2.0,1.0,5,1,1,Normal
138.0,Osmaniye,Merkez,Fatih,2500000,3.0,1.0,20,1,0,Normal
60.0,Osmaniye,Merkez,Köyler,1115000,2.0,1.0,24,0,0,Normal
168.0,Osmaniye,Merkez,Gebeli/Aslanlar,3600000,3.0,1.0,14,1,0,Normal
140.0,Osmaniye,Merkez,Fatih,2450000,3.0,1.0,29,3,0,Normal
185.0,Osmaniye,Merkez,Köyler,2750000,4.0,1.0,28,2,1,Dubleks
105.0,Osmaniye,Kadirli,Cemalpaşa,2050000,2.0,1.0,18,1,0,Normal
135.0,Osmaniye,Merkez,Gebeli/Aslanlar,2650000,3.0,1.0,25,1,0,Normal
105.0,Osmaniye,Toprakkale,Diğer,1900000,2.0,1.0,12,2,0,Normal
140.0,Osmaniye,Merkez,Bingöl,1649999,3.0,1.0,27,2,0,Normal
150.0,Osmaniye,Merkez,Gebeli/Aslanlar,2485000,3.0,1.0,29,1,0,Normal
125.0,Osmaniye,Düziçi,Ellek,1565000,2.0,1.0,25,1,0,Normal
138.0,Osmaniye,Merkez,Fatih,3500000,3.0,1.0,6,1,0,Normal
150.0,Osmaniye,Düziçi,Ellek,3500000,3.0,1.0,1,1,1,Normal
100.0,Osmaniye,Düziçi,Ellek,1900000,2.0,1.0,5,1,0,Normal
140.0,Osmaniye,Merkez,Köyler,3150000,3.0,1.0,17,1,0,Normal
173.0,Osmaniye,Merkez,Fatih,4250000,3.0,1.0,16,1,0,Normal
173.0,Osmaniye,Merkez,Fatih,4250000,3.0,1.0,13,1,0,Normal
160.0,Osmaniye,Merkez,Gebeli/Aslanlar,6450000,4.0,0.0,1,2,1,Normal
66.0,Osmaniye,Merkez,Gebeli/Aslanlar,2000000,2.0,1.0,2,1,0,Normal
79.0,Osmaniye,Merkez,Köyler,1080000,1.0,1.0,26,0,0,Normal
120.0,Osmaniye,Merkez,Fatih,2850000,2.0,1.0,12,1,0,Normal
156.0,Osmaniye,Bahçe,Diğer,3480000,3.0,1.0,8,2,1,Normal
85.0,Osmaniye,Düziçi,Ellek,2300000,1.0,1.0,1,0,1,Normal
163.0,Osmaniye,Merkez,Gebeli/Aslanlar,3340000,3.0,1.0,22,2,0,Normal
170.0,Osmaniye,Kadirli,Cemalpaşa,3480000,4.0,1.0,6,1,1,Normal
300.0,Osmaniye,Merkez,Fatih,7500000,4.0,1.0,14,2,0,Dubleks
270.0,Osmaniye,Merkez,Gebeli/Aslanlar,3620000,4.0,1.0,27,2,0,Normal
145.0,Osmaniye,Merkez,Gebeli/Aslanlar,3350000,3.0,1.0,11,2,1,Normal
145.0,Osmaniye,Merkez,Gebeli/Aslanlar,1650000,3.0,1.0,27,2,0,Normal
85.0,Osmaniye,Merkez,Fatih,1699000,2.0,0.0,19,1,0,Normal
110.0,Osmaniye,Düziçi,Ellek,2300000,2.0,1.0,3,2,1,Normal
220.0,Osmaniye,Merkez,Fatih,2900000,3.0,1.0,30,1,0,Dubleks
130.0,Osmaniye,Kadirli,Cemalpaşa,2650000,3.0,1.0,9,0,1,Normal
230.0,Osmaniye,Merkez,Kilis,3750000,4.0,1.0,29,2,0,Dubleks
210.0,Osmaniye,Merkez,Köyler,7500000,4.0,1.0,1,1,1,Dubleks
170.0,Osmaniye,Merkez,Fatih,3500000,4.0,1.0,22,1,1,Normal
280.0,Osmaniye,Merkez,Fatih,3350000,3.0,1.0,30,1,0,Normal
210.0,Osmaniye,Merkez,Köyler,5000000,4.0,1.0,11,2,1,Dubleks
193.0,Osmaniye,Merkez,Tunceli,4450000,4.0,1.0,11,1,0,Dubleks
225.0,Osmaniye,Düziçi,Ellek,2390000,4.0,1.0,27,1,0,Dubleks
220.0,Osmaniye,Toprakkale,Diğer,3700000,4.0,1.0,22,1,0,Normal
138.0,Osmaniye,Merkez,Yenisanayi,3000000,3.0,1.0,18,2,1,Normal
140.0,Osmaniye,Merkez,Fatih,3000000,3.0,1.0,15,1,1,Normal
175.0,Osmaniye,Merkez,Köyler,2750000,4.0,1.0,30,1,0,Dubleks
111.0,Osmaniye,Merkez,Kepez,2150000,2.0,1.0,25,1,0,Normal
180.0,Osmaniye,Merkez,Fatih,4450000,4.0,1.0,15,2,1,Dubleks
133.0,Osmaniye,Merkez,Köyler,4200000,3.0,1.0,3,0,1,Normal
110.0,Osmaniye,Merkez,Gebeli/Aslanlar,1675000,2.0,1.0,28,1,0,Normal
150.0,Osmaniye,Merkez,Köyler,3250000,3.0,1.0,16,1,0,Normal
201.0,Osmaniye,Kadirli,Dere,3750000,4.0,1.0,18,1,0,Dubleks
185.0,Osmaniye,Düziçi,Ellek,2750000,3.0,1.0,12,2,1,Dubleks
100.0,Osmaniye,Merkez,Yunusemre,2000000,2.0,1.0,21,2,0,Normal
152.0,Osmaniye,Merkez,Fatih,3000000,3.0,1.0,19,1,0,Normal
175.0,Osmaniye,Merkez,Fatih,3300000,4.0,1.0,22,1,0,Dubleks
70.0,Osmaniye,Merkez,Köyler,865000,1.0,1.0,26,0,0,Normal
135.0,Osmaniye,Merkez,Fatih,2898000,3.0,1.0,14,1,0,Normal
50.0,Osmaniye,Merkez,Köyler,945000,1.0,1.0,22,0,0,Normal
450.0,Osmaniye,Merkez,Gebeli/Aslanlar,5750000,4.0,1.0,26,2,0,Tripleks
300.0,Osmaniye,Merkez,Gebeli/Aslanlar,3899000,6.0,1.0,29,2,0,Tripleks
90.0,Osmaniye,Toprakkale,Diğer,2650000,2.0,1.0,2,1,1,Normal
135.0,Osmaniye,Merkez,Fatih,1925000,2.0,1.0,30,1,0,Normal
165.0,Osmaniye,Merkez,Köyler,5350000,4.0,1.0,0,2,1,Normal
120.0,Osmaniye,Merkez,Fatih,1650000,2.0,1.0,27,2,0,Normal
55.0,Osmaniye,Merkez,Köyler,712000,0.0,0.0,28,0,0,Normal
138.0,Osmaniye,Düziçi,Ellek,1700000,2.0,1.0,19,3,0,Normal
175.0,Osmaniye,Merkez,Fatih,2150000,4.0,1.0,29,1,0,Dubleks
55.0,Osmaniye,Düziçi,Ellek,1250000,1.0,1.0,0,0,0,Normal
150.0,Osmaniye,Merkez,Fatih,3200000,3.0,1.0,18,1,0,Normal
155.0,Osmaniye,Merkez,Fatih,1415000,3.0,1.0,30,1,0,Normal
45.0,Osmaniye,Merkez,Köyler,825000,1.0,1.0,23,0,0,Normal
150.0,Osmaniye,Merkez,Gebeli/Aslanlar,2250000,3.0,1.0,30,2,0,Normal
110.0,Osmaniye,Merkez,Fatih,1875000,2.0,1.0,30,1,0,Normal
150.0,Osmaniye,Merkez,Yunusemre,1960000,3.0,1.0,28,1,0,Normal
145.0,Osmaniye,Kadirli,Cemalpaşa,2050000,3.0,1.0,22,1,0,Normal
101.0,Osmaniye,Kadirli,Cemalpaşa,2550000,2.0,1.0,0,1,1,Normal
65.0,Osmaniye,Merkez,Köyler,975000,2.0,1.0,26,1,0,Normal
250.0,Osmaniye,Kadirli,Cemalpaşa,3300000,4.0,1.0,28,3,0,Dubleks
135.0,Osmaniye,Merkez,Gebeli/Aslanlar,2100000,2.0,1.0,28,1,0,Normal
160.0,Osmaniye,Merkez,Fatih,7600000,3.0,1.0,3,1,0,Normal
208.0,Osmaniye,Merkez,Köyler,5650000,4.0,1.0,5,2,1,Dubleks
135.0,Osmaniye,Merkez,Fatih,2249999,3.0,1.0,29,1,0,Normal
97.0,Osmaniye,Merkez,Gebeli/Aslanlar,1020000,1.0,1.0,30,0,0,Normal
55.0,Osmaniye,Merkez,Gebeli/Aslanlar,1630000,1.0,1.0,1,0,1,Normal
145.0,Osmaniye,Toprakkale,Diğer,3500000,3.0,1.0,7,1,0,Normal
170.0,Osmaniye,Merkez,Cevatpaşa,4100000,4.0,1.0,11,2,0,Normal
210.0,Osmaniye,Merkez,Köyler,4250000,4.0,1.0,24,1,0,Dubleks
70.0,Osmaniye,Düziçi,Ellek,1550000,1.0,1.0,2,0,1,Normal
90.0,Osmaniye,Kadirli,Dere,2050000,2.0,1.0,8,1,1,Normal
178.0,Osmaniye,Düziçi,Ellek,2790000,3.5,1.0,17,2,0,Dubleks
50.0,Osmaniye,Merkez,Köyler,860000,1.0,1.0,30,0,0,Normal
110.0,Osmaniye,Toprakkale,Diğer,1499000,2.0,1.0,26,1,0,Normal
105.0,Osmaniye,Merkez,Harbiş,1675000,2.0,1.0,29,0,0,Normal
160.0,Osmaniye,Düziçi,Ellek,1850000,3.0,1.0,30,1,0,Normal
185.0,Osmaniye,Düziçi,Ellek,3525000,3.0,1.0,6,2,1,Normal
210.0,Osmaniye,Merkez,Köyler,4350000,4.0,1.0,20,2,0,Normal
140.0,Osmaniye,Merkez,Yenisanayi,2135000,3.0,1.0,30,2,1,Normal
155.0,Osmaniye,Merkez,Köyler,3600000,4.0,1.0,13,3,1,Normal
140.0,Osmaniye,Merkez,Konuralp,2135000,3.0,1.0,26,1,0,Normal
155.0,Osmaniye,Merkez,Köyler,3600000,4.0,1.0,18,1,0,Normal
65.0,Osmaniye,Merkez,Köyler,1250000,2.0,1.0,21,0,0,Normal
155.0,Osmaniye,Merkez,Gebeli/Aslanlar,2550000,3.0,1.0,26,1,0,Normal
165.0,Osmaniye,Merkez,Beyciler,3750000,3.0,1.0,13,2,0,Normal
175.0,Osmaniye,Düziçi,Ellek,2500000,3.0,1.0,11,1,1,Normal
160.0,Osmaniye,Kadirli,Cemalpaşa,1850000,3.0,1.0,28,2,0,Normal
175.0,Osmaniye,Düziçi,Ellek,2120000,4.0,1.0,23,1,1,Dubleks
225.0,Osmaniye,Düziçi,Ellek,2800000,4.0,1.0,19,1,0,Normal
170.0,Osmaniye,Düziçi,Ellek,2300000,3.0,1.0,19,1,0,Normal
145.0,Osmaniye,Kadirli,Cemalpaşa,1700000,3.0,1.0,29,2,0,Normal
145.0,Osmaniye,Merkez,Gebeli/Aslanlar,2450000,3.0,1.0,28,2,0,Normal
175.0,Osmaniye,Merkez,Fatih,3350000,4.0,1.0,19,1,0,Dubleks
95.0,Osmaniye,Düziçi,Ellek,1275000,2.0,1.0,25,2,0,Normal
300.0,Osmaniye,Merkez,Gebeli/Aslanlar,2950000,6.0,1.0,30,2,0,Dubleks
145.0,Osmaniye,Merkez,Tunceli,3650000,3.0,1.0,11,2,0,Normal
165.0,Osmaniye,Kadirli,Cemalpaşa,2120000,3.0,1.0,26,1,1,Normal
105.0,Osmaniye,Kadirli,Dere,1990000,2.0,1.0,17,0,0,Normal
50.0,Osmaniye,Merkez,Köyler,825000,1.0,1.0,29,0,0,Normal
200.0,Osmaniye,Merkez,Köyler,5500000,4.0,1.0,4,1,0,Dubleks
200.0,Osmaniye,Merkez,Fatih,2150000,4.0,1.0,27,1,0,Dubleks
60.0,Osmaniye,Merkez,Köyler,1000000,2.0,1.0,30,0,0,Normal
140.0,Osmaniye,Merkez,Köyler,3600000,3.0,1.0,9,1,0,Normal
141.0,Osmaniye,Merkez,Köyler,4000000,3.0,1.0,5,1,0,Normal
145.0,Osmaniye,Merkez,Fatih,1850000,3.0,1.0,27,1,0,Normal
125.0,Osmaniye,Merkez,Fatih,1450000,2.0,1.0,26,0,0,Normal
75.0,Osmaniye,Merkez,Köyler,990000,2.0,1.0,26,1,0,Normal
190.0,Osmaniye,Merkez,Köyler,3750000,4.0,1.0,21,2,1,Dubleks
133.0,Osmaniye,Kadirli,Cemalpaşa,1420000,2.0,1.0,29,1,0,Normal
182.0,Osmaniye,Kadirli,Cemalpaşa,3650000,3.0,1.0,4,1,0,Dubleks
155.0,Osmaniye,Kadirli,Dere,2100000,3.0,1.0,30,1,0,Normal
185.0,Osmaniye,Merkez,Gebeli/Aslanlar,6900000,4.0,1.0,0,1,0,Normal
75.0,Osmaniye,Merkez,Fatih,1975000,2.0,1.0,9,1,1,Normal
165.0,Osmaniye,Düziçi,Ellek,2950000,3.0,1.0,4,1,1,Normal
152.0,Osmaniye,Merkez,Köyler,3750000,4.0,1.0,11,2,0,Normal
200.0,Osmaniye,Merkez,Fatih,3500000,4.0,1.0,30,2,0,Normal
160.0,Osmaniye,Merkez,Fatih,2500000,3.0,1.0,26,1,0,Normal
135.0,Osmaniye,Merkez,Dumlupınar,1959000,3.0,1.0,28,1,0,Normal
110.0,Osmaniye,Merkez,Fatih,1350000,2.0,1.0,27,0,0,Normal
190.0,Osmaniye,Merkez,Gebeli/Aslanlar,1975000,4.0,1.0,30,2,0,Dubleks
200.0,Osmaniye,Merkez,Fatih,8200000,4.0,1.0,2,2,0,Normal
180.0,Osmaniye,Merkez,Bilecik,7500000,4.0,1.0,3,3,1,Normal
180.0,Osmaniye,Merkez,Bingöl,7500000,4.0,1.0,0,2,1,Normal
370.0,Osmaniye,Merkez,Köyler,5950000,5.0,1.0,30,1,0,Tripleks
145.0,Osmaniye,Merkez,Köyler,2550000,3.0,1.0,23,1,0,Normal
140.0,Osmaniye,Merkez,Eşrefpaşa,2950000,3.0,1.0,17,3,0,Normal
138.0,Osmaniye,Merkez,Fatih,4000000,3.0,1.0,4,2,0,Normal
120.0,Osmaniye,Merkez,Fatih,2890000,2.0,1.0,14,1,1,Normal
138.0,Osmaniye,Merkez,Köyler,2100000,3.0,1.0,30,1,0,Normal
90.0,Osmaniye,Merkez,Yunusemre,1350000,2.0,1.0,29,1,0,Normal
145.0,Osmaniye,Merkez,Gebeli/Aslanlar,2930000,3.0,1.0,23,1,0,Normal
138.0,Osmaniye,Merkez,Fatih,3745000,3.0,1.0,6,1,1,Normal
200.0,Osmaniye,Merkez,Köyler,1555000,4.0,1.0,28,2,0,Dubleks
205.0,Osmaniye,Düziçi,Ellek,2100000,3.0,1.0,27,1,0,Dubleks
143.0,Osmaniye,Merkez,Fatih,2450000,3.0,1.0,27,2,0,Normal
158.0,Osmaniye,Merkez,Bingöl,3500000,3.0,1.0,17,1,0,Normal
125.0,Osmaniye,Merkez,Yenisanayi,2750000,2.0,1.0,18,1,0,Normal
175.0,Osmaniye,Merkez,Gebeli/Aslanlar,4000000,4.0,1.0,17,1,0,Dubleks
400.0,Osmaniye,Merkez,Köyler,3500000,2.0,1.0,28,1,0,Tripleks
129.0,Osmaniye,Merkez,Kepez,3500000,3.0,1.0,8,1,1,Normal
68.0,Osmaniye,Merkez,Gebeli/Aslanlar,1850000,2.0,1.0,4,1,0,Normal
105.0,Osmaniye,Kadirli,Cemalpaşa,2300000,2.0,1.0,7,2,0,Normal
200.0,Osmaniye,Toprakkale,Diğer,2910000,4.0,1.0,25,2,0,Dubleks
140.0,Osmaniye,Merkez,Gebeli/Aslanlar,3400000,3.0,1.0,15,1,1,Normal
205.0,Osmaniye,Merkez,Fatih,3400000,4.0,1.0,28,2,0,Dubleks
170.0,Osmaniye,Merkez,Gebeli/Aslanlar,3350000,3.0,1.0,22,3,0,Normal
120.0,Osmaniye,Merkez,Köyler,2600000,2.0,1.0,13,1,0,Normal
140.0,Osmaniye,Merkez,Kepez,2990000,3.0,1.0,12,1,0,Normal
115.0,Osmaniye,Düziçi,Ellek,2550000,2.0,1.0,0,1,1,Normal
45.0,Osmaniye,Merkez,Köyler,745000,2.0,1.0,29,0,0,Normal
140.0,Osmaniye,Merkez,Gebeli/Aslanlar,3000000,3.0,1.0,18,1,0,Normal
105.0,Osmaniye,Kadirli,Cemalpaşa,1990000,2.0,1.0,16,1,1,Normal
160.0,Osmaniye,Kadirli,Dere,2180000,3.0,1.0,29,2,0,Normal
160.0,Osmaniye,Kadirli,Köyler,3000000,3.0,1.0,14,1,0,Normal
60.0,Osmaniye,Merkez,Köyler,1085000,2.0,1.0,25,1,0,Normal
160.0,Osmaniye,Kadirli,Cemalpaşa,2150000,3.0,1.0,27,2,0,Normal
190.0,Osmaniye,Merkez,Dokumacılar,3650000,4.0,1.0,20,1,0,Dubleks
143.0,Osmaniye,Merkez,Konuralp,2950000,3.0,1.0,22,3,0,Normal
215.0,Osmaniye,Merkez,Köyler,4500000,4.0,1.0,17,1,0,Dubleks
102.0,Osmaniye,Merkez,Gebeli/Aslanlar,1850000,2.0,1.0,24,1,1,Normal
105.0,Osmaniye,Merkez,Artvin,1750000,2.0,1.0,27,1,0,Normal
165.0,Osmaniye,Kadirli,Cemalpaşa,3100000,3.0,1.0,12,2,0,Normal
140.0,Osmaniye,Merkez,Gebeli/Aslanlar,2250000,3.0,1.0,28,1,1,Normal
140.0,Osmaniye,Merkez,Köyler,3150000,3.0,1.0,15,1,1,Normal
120.0,Osmaniye,Merkez,Fatih,2550000,3.0,1.0,13,0,0,Normal
155.0,Osmaniye,Merkez,Köyler,5000000,3.0,1.0,0,1,1,Normal
185.0,Osmaniye,Merkez,Gebeli/Aslanlar,6900000,4.0,1.0,2,1,0,Normal
250.0,Osmaniye,Merkez,Konuralp,2600000,3.0,1.0,26,1,0,Normal
145.0,Osmaniye,Merkez,Gebeli/Aslanlar,2479000,3.0,1.0,27,2,0,Normal
140.0,Osmaniye,Toprakkale,Diğer,2450000,3.0,1.0,12,2,0,Normal
60.0,Osmaniye,Merkez,Köyler,900000,2.0,1.0,27,0,0,Normal
